9144;80
611;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;2;5;3;0;3;1;5;4;0;3;0;0;0;1;1;0;0;0;1;1;0;2;1;0;7;1;2;3;1;7;1;3;2;1;3;1;0;3;1;0;0;0;0;0;0;0;0;0;1;2;1;0;1;1;0;0;0;0
612;0;0;0;0;0;4;0;2;3;3;0;0;0;2;1;0;0;0;0;0;1;0;3;1;1;4;2;5;3;4;2;1;4;5;3;0;0;0;0;0;2;0;3;2;2;4;1;3;3;4;1;1;3;2;2;0;0;1;4;2;1;0;0;4;1;2;3;4;3;2;0;2;2;0;1;0;1;2;1;1
613;3;3;3;6;5;5;3;4;6;3;2;3;5;6;7;3;4;4;5;6;1;6;5;5;3;2;6;6;1;5;2;7;4;5;3;1;6;4;5;4;0;4;1;0;0;0;3;2;1;0;0;4;0;1;0;0;4;2;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;1;1;0;1;0;0;1
614;0;0;0;0;0;1;2;2;3;1;4;1;3;1;1;2;1;1;4;2;0;0;0;0;0;1;3;5;4;3;3;4;4;6;5;4;2;3;7;4;1;1;2;0;1;2;3;7;4;5;1;4;6;5;4;3;2;4;5;3;2;2;4;3;3;2;3;4;5;3;1;3;3;3;3;1;0;3;0;1
615;2;3;4;5;4;4;3;4;4;5;4;4;4;6;4;2;4;4;6;5;4;2;2;5;4;7;1;3;3;4;6;2;4;3;5;4;2;4;5;5;3;2;4;5;5;4;5;2;5;4;4;5;2;5;3;4;3;3;1;5;5;2;5;5;5;2;2;5;5;7;3;2;2;4;6;4;1;2;4;5
616;1;1;1;1;1;1;2;3;4;3;1;3;5;3;2;1;1;1;2;2;2;2;2;1;4;2;5;6;6;4;3;4;4;3;6;3;2;2;1;2;3;1;4;3;2;2;3;5;7;6;4;2;6;4;5;3;1;2;2;3;1;0;1;3;2;0;4;3;1;2;1;2;1;2;2;0;2;3;1;1
617;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;1;1;1;0;3;1;3;2;3;3;5;5;5;0;1;0;0;0;1;2;4;2;3;1;6;4;6;5;5;2;5;3;6;2;1;1;4;4;0;1;1;2;1;0;6;1;0;1;0;5;0;2;1;0;2;3;1;1
618;0;0;0;0;0;1;3;5;4;2;1;4;2;0;2;0;0;0;0;0;0;0;0;0;0;7;0;2;2;3;7;0;2;2;3;2;1;1;2;1;0;0;0;0;0;5;1;3;2;4;7;1;5;1;2;0;0;2;0;2;0;1;1;0;0;1;6;0;1;2;0;6;2;1;1;0;0;0;0;0
619;2;3;3;5;2;3;3;2;6;4;5;2;4;6;5;2;2;6;6;4;0;7;3;2;3;2;4;3;3;3;5;4;4;2;4;2;5;4;2;5;1;5;4;4;5;3;4;3;4;4;5;3;4;4;5;2;5;4;6;5;1;5;3;4;6;3;3;5;6;6;3;5;5;5;4;3;5;6;4;5
620;5;0;2;1;3;4;0;2;0;0;0;2;0;0;0;1;0;0;2;0;1;5;0;0;1;3;3;0;0;0;0;3;0;0;0;3;2;0;3;0;0;0;4;0;0;2;3;4;5;1;2;5;2;6;2;0;2;1;4;0;2;3;3;2;1;0;2;2;1;0;3;6;2;2;2;1;1;0;1;0
621;3;4;1;1;3;2;4;4;2;3;2;5;2;2;3;1;1;2;3;3;2;4;5;2;3;4;4;4;5;4;5;4;4;5;4;2;0;7;1;2;2;0;0;0;1;5;3;4;4;5;5;2;6;2;5;4;4;2;1;3;3;4;4;2;3;1;2;0;6;6;2;3;5;5;6;7;2;3;1;2
622;0;1;1;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;4;5;1;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;4;1;5;3;1;4;2;4;6;3;0;2;1;4;1
623;1;4;0;0;0;0;5;0;0;0;1;6;0;1;2;1;3;0;0;0;1;5;1;0;2;1;6;4;2;4;2;4;4;6;5;1;2;1;1;1;4;3;3;4;2;1;5;4;5;6;4;3;4;4;5;4;2;3;4;2;1;4;1;3;2;1;7;3;3;3;0;6;4;5;3;1;5;1;2;2
624;1;1;2;1;3;2;3;6;3;6;3;3;5;5;6;1;0;3;0;1;3;2;3;6;4;3;4;3;2;6;2;2;2;4;3;2;1;2;1;0;0;1;1;2;2;1;2;4;4;3;1;4;2;2;3;1;1;4;1;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
625;0;0;0;0;0;0;1;2;2;0;0;2;0;1;1;0;0;0;0;0;5;1;3;2;1;3;1;5;4;4;5;2;5;4;4;6;0;0;2;3;5;1;0;2;2;3;1;5;1;3;5;1;5;3;3;7;1;1;0;4;0;2;0;0;0;0;4;0;0;1;0;3;0;0;1;0;0;0;0;0
626;0;0;2;3;1;0;2;0;0;1;0;2;0;1;1;0;1;1;0;0;1;2;3;3;1;0;1;0;3;3;0;0;0;1;1;0;0;0;0;0;3;1;1;5;2;1;7;3;2;3;1;6;5;6;4;1;6;3;4;2;0;5;4;1;1;0;6;2;0;1;0;7;2;0;1;0;6;1;0;2
627;4;1;5;5;6;3;2;3;4;7;3;2;6;2;6;5;2;4;6;5;7;0;5;4;4;3;3;6;6;5;6;2;4;7;4;3;2;4;6;6;6;0;5;6;5;4;2;5;6;7;4;2;6;7;4;4;1;4;5;7;4;2;5;6;7;3;2;5;6;7;4;2;5;6;6;3;1;4;6;7
628;0;3;1;1;0;3;4;1;6;4;3;3;4;2;3;0;3;0;3;2;2;1;5;7;4;3;3;5;6;6;2;3;3;7;6;2;1;4;6;7;2;1;6;6;3;1;5;4;6;5;1;5;5;4;6;2;1;4;5;3;0;2;0;3;1;0;5;0;1;1;0;4;0;1;2;0;0;1;0;2
629;4;4;3;6;5;1;3;1;3;7;1;4;3;3;5;2;3;6;6;6;3;4;6;6;5;0;5;5;6;5;1;6;3;5;5;2;4;6;6;5;3;4;3;3;4;2;4;4;6;6;3;4;5;6;5;1;2;5;4;6;3;1;2;5;5;2;2;5;1;3;2;3;2;2;5;3;3;3;2;3
630;0;0;4;0;0;0;2;5;1;1;0;3;1;5;0;0;0;0;4;0;4;1;5;4;2;2;2;4;3;2;2;2;3;4;2;4;1;2;5;3;4;0;1;5;1;1;3;2;7;3;2;2;4;4;3;4;1;6;2;2;0;0;0;2;2;0;4;3;5;3;0;4;5;3;3;0;0;3;0;1
631;1;2;5;2;5;5;3;5;4;6;3;4;4;5;6;2;3;5;6;6;3;0;5;1;3;2;4;7;4;4;6;1;4;6;3;1;1;4;2;5;3;0;2;1;3;4;1;3;4;6;6;3;5;3;3;2;2;6;5;7;5;2;6;4;5;6;0;4;4;6;6;2;6;5;4;5;2;6;4;4
632;4;2;6;5;4;2;1;3;3;2;3;1;2;3;2;2;1;4;4;3;3;1;7;5;4;3;2;5;6;1;2;1;3;4;1;1;1;3;3;2;5;2;7;4;3;4;2;7;7;2;5;2;5;6;1;1;0;3;3;3;5;1;6;5;4;3;2;6;6;5;5;2;5;6;2;3;1;1;4;1
633;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1;0;5;2;6;5;0;5;3;4;5;1;4;0;2;2;0;0;0;0;0;0;1;0;1;0;0;2;0;0;1;1;1;0;1;0
634;3;3;4;6;5;4;1;6;5;5;3;2;6;5;6;3;2;6;7;5;1;5;2;5;4;1;6;2;5;5;3;4;2;5;7;1;6;2;4;4;4;2;5;4;6;3;4;5;6;6;5;2;6;5;6;2;4;2;4;6;2;2;5;6;6;1;6;4;6;5;2;4;2;7;6;0;4;7;5;6
635;6;2;5;3;2;4;4;5;5;4;3;4;4;6;2;4;0;0;0;0;3;3;6;6;3;2;4;5;6;5;3;3;6;6;5;4;2;3;3;3;3;2;6;4;6;3;3;4;6;6;2;3;7;4;6;5;2;3;2;5;1;4;4;3;2;1;3;4;1;5;1;4;5;3;3;2;2;2;3;1
636;1;2;1;1;2;1;1;4;2;3;1;3;2;6;6;4;3;3;6;6;4;3;2;4;7;4;3;4;6;6;4;3;3;6;6;3;5;5;4;6;2;4;5;3;6;4;4;4;4;6;1;4;5;5;7;4;4;5;2;5;1;4;5;1;3;3;6;4;5;4;2;6;3;5;4;0;6;2;4;4
637;0;0;0;0;0;1;1;0;7;2;1;2;4;2;2;0;1;6;0;2;1;2;2;3;3;1;4;5;3;3;4;3;3;7;4;0;2;0;4;1;2;0;3;6;3;4;1;7;2;4;4;2;6;6;5;0;0;0;0;1;1;2;1;1;1;1;2;2;0;1;3;2;2;0;0;0;0;0;0;1
638;1;5;3;4;4;0;3;4;3;3;1;5;2;4;4;3;4;4;4;6;0;4;6;4;6;1;3;6;6;5;2;3;3;7;5;3;3;6;5;6;1;5;6;4;6;2;3;7;6;5;3;3;5;7;6;2;3;4;7;6;1;5;4;7;4;3;4;5;6;4;3;2;5;6;6;2;1;6;7;4
639;2;2;7;5;7;3;3;7;5;6;1;2;6;5;7;3;2;3;5;7;3;3;6;4;7;3;3;5;5;7;3;2;6;6;7;5;2;4;5;7;3;3;6;6;6;3;2;5;6;6;3;4;3;6;6;3;2;5;6;7;2;4;2;7;5;1;7;2;3;2;1;7;5;3;3;3;4;5;4;7
640;0;2;5;2;1;0;4;5;0;2;0;1;2;1;2;0;0;0;2;2;1;1;3;2;3;1;4;4;6;5;4;2;5;5;6;1;4;4;3;4;1;2;4;2;5;1;3;5;0;7;2;3;5;5;5;2;3;1;2;4;2;0;1;3;5;1;1;1;2;4;0;0;1;0;3;3;0;4;1;1
641;2;0;1;2;3;1;0;0;2;1;0;0;0;1;0;0;0;0;4;3;1;2;1;6;6;3;1;1;5;3;0;1;2;0;1;3;1;6;4;6;2;4;6;4;6;4;2;4;6;6;0;3;3;0;3;0;1;6;0;2;1;3;5;4;4;0;5;3;0;4;0;0;4;0;1;0;0;4;0;2
642;0;0;0;0;0;0;0;1;0;1;1;0;3;3;2;0;0;1;0;2;3;1;5;6;3;1;0;1;3;1;2;1;4;6;3;2;1;5;5;4;2;1;2;5;2;3;2;4;6;5;0;1;3;5;2;1;1;1;5;1;2;1;3;6;5;2;3;5;5;4;0;1;1;0;2;0;0;1;1;1
643;3;3;2;3;5;1;3;6;5;4;2;2;2;4;2;0;2;0;0;0;2;1;3;5;3;2;3;6;6;5;2;4;5;4;5;0;1;1;5;2;1;0;3;3;4;2;3;4;6;3;1;3;5;7;3;2;4;4;6;6;0;1;0;1;1;1;1;0;3;4;3;2;5;5;6;3;1;4;6;6
644;3;3;6;7;6;4;3;5;4;7;2;3;6;4;7;3;2;7;6;6;4;4;6;6;4;3;2;5;4;7;3;3;4;6;7;2;4;6;5;6;5;3;6;3;5;3;2;6;6;6;2;3;6;5;6;3;2;6;5;7;3;2;6;6;7;3;2;7;6;6;4;3;6;5;6;5;2;7;4;5
645;2;1;4;5;1;2;2;4;4;1;2;1;5;4;1;3;2;7;4;0;2;3;5;5;1;5;2;6;5;2;3;4;6;6;3;3;4;5;4;2;2;4;5;3;1;3;3;3;6;5;3;4;5;4;5;2;4;2;5;1;0;5;0;0;0;0;6;0;0;0;0;6;0;0;0;0;6;0;1;0
646;4;3;5;6;4;5;3;5;6;2;4;3;6;6;3;3;3;6;5;3;3;3;6;5;6;3;5;5;4;6;3;5;6;5;4;2;6;4;6;4;1;3;2;6;5;3;4;3;4;6;2;4;5;6;4;2;5;6;3;4;2;5;6;5;5;0;3;5;5;4;1;3;4;5;3;0;3;1;2;2
647;0;3;0;1;3;0;5;0;5;3;0;0;0;2;0;1;0;7;0;1;0;0;2;0;1;3;2;4;2;4;4;2;4;2;6;1;1;2;1;5;0;0;0;2;2;3;1;3;2;4;3;2;1;3;5;0;1;1;6;4;0;1;2;1;2;0;4;4;0;5;0;0;2;0;1;0;0;0;4;2
648;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;0;1;0;4;2;1;1;2;2;1;0;0;0;0;0;0;1;0;2;1;1;6;2;1;2;0;6;3;3;3;0;2;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
649;4;3;3;4;4;2;3;6;5;4;5;2;5;5;6;5;2;4;6;6;3;4;4;2;4;1;4;4;6;5;1;5;5;6;4;3;3;3;7;5;1;1;1;5;4;3;4;5;6;5;3;4;6;1;5;2;5;3;3;2;1;3;2;3;1;0;4;4;3;2;1;4;1;4;3;2;4;3;2;2
650;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;2;1;1;1;2;1;3;5;2;0;4;3;2;4;0;4;6;3;4;0;1;6;1;2;2;4;2;4;3;1;6;2;6;5;1;4;4;6;4;0;2;0;1;1;0;0;0;0;1;0;2;1;1;1;0;5;0;3;1;0;3;1;1;3
651;5;2;4;5;4;6;2;4;5;4;3;1;4;4;3;4;2;1;1;3;6;0;6;4;5;6;1;4;5;5;4;1;5;5;4;6;1;5;5;3;5;0;4;5;3;7;0;4;4;4;6;1;6;5;3;6;0;5;3;4;6;1;3;4;3;5;3;2;5;4;5;2;6;3;3;6;1;2;5;4
652;2;4;1;4;1;1;5;1;5;2;1;4;3;3;5;1;2;1;1;0;2;2;3;3;2;1;4;5;3;4;2;3;4;6;6;2;1;1;3;2;4;1;4;3;3;3;4;4;6;5;3;2;6;6;4;4;1;1;3;3;1;1;0;3;0;0;3;3;1;1;0;2;0;4;3;1;2;3;0;2
653;0;4;6;4;5;4;1;3;7;5;1;2;4;2;5;2;2;3;4;6;3;2;4;5;4;3;3;7;6;5;2;4;5;6;4;3;3;6;5;4;3;4;4;7;3;4;4;5;6;4;2;5;5;6;4;1;3;5;4;5;1;2;4;5;5;1;3;5;6;6;2;3;5;5;5;2;1;4;3;4
654;0;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;2;1;1;1;6;3;1;2;2;2;1;0;0;0;0;0;0;1;1;0;0;0;7;1;1;1;1;7;5;2;3;0;3;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
655;0;0;0;0;0;1;3;5;5;2;3;0;2;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;2;2;3;2;4;0;0;0;0;0;1;1;0;2;0;1;1;2;3;3;1;1;0;2;3;1;2;3;2;3;0;0;0;0;2;1;4;2;3;2;1;3;3;6;2;3;0;3;0;1
656;1;2;1;0;2;0;6;2;1;4;0;6;1;1;2;0;2;1;1;3;5;0;0;1;2;0;1;1;0;1;2;2;2;0;1;1;3;1;1;3;2;2;1;1;4;0;4;3;1;5;0;4;1;0;2;0;4;1;1;1;1;2;1;6;3;0;4;4;2;4;1;1;3;0;2;0;1;1;0;1
657;5;2;6;1;6;3;3;4;6;7;2;1;6;5;7;5;1;5;6;6;4;2;6;7;5;4;3;6;5;6;4;5;4;4;5;3;6;6;5;3;2;4;4;6;7;4;3;5;6;5;2;3;5;5;7;0;3;2;4;7;1;4;3;6;7;3;1;4;7;7;3;2;5;5;7;2;2;3;4;7
658;3;6;6;4;4;3;3;7;6;5;4;2;6;6;5;2;5;4;6;4;5;3;6;6;4;4;2;6;5;3;5;1;6;5;4;4;4;6;6;4;3;4;5;6;4;3;2;5;5;3;3;1;5;5;3;3;3;6;5;4;1;5;6;5;6;4;4;4;5;4;3;2;5;5;3;1;6;5;5;4
659;5;1;3;2;1;1;4;3;1;2;0;4;3;4;2;1;2;4;3;2;7;0;1;4;0;4;5;7;5;1;3;3;6;7;4;7;2;4;2;2;5;0;1;1;1;6;3;5;5;4;6;3;3;3;5;7;1;2;2;3;1;1;1;0;1;4;3;4;7;4;4;4;7;6;1;5;1;0;4;2
660;0;7;5;7;1;0;6;2;1;2;0;5;6;4;2;4;5;7;5;1;0;7;3;3;2;1;6;3;4;4;0;6;5;5;4;2;6;2;6;1;0;7;1;1;0;2;7;1;0;0;2;7;0;2;0;0;7;1;4;1;0;5;3;5;3;1;6;2;4;3;2;6;2;3;3;2;4;4;4;4
661;1;4;4;5;5;3;2;2;6;6;0;4;1;3;3;1;3;4;4;4;1;2;6;6;6;2;2;6;3;6;3;2;4;5;7;3;2;5;5;7;3;3;4;7;6;3;4;6;4;5;3;2;5;5;6;3;2;4;6;6;3;5;3;6;5;1;4;5;7;5;2;3;3;5;3;2;4;5;6;5
662;0;1;1;0;1;2;5;4;1;3;0;3;0;6;3;0;2;0;1;0;5;3;5;3;5;2;2;6;6;6;3;1;5;7;6;6;2;4;7;4;6;2;5;5;5;4;1;5;5;6;5;1;5;4;6;6;2;7;4;3;1;0;0;2;2;1;4;2;4;6;0;3;6;3;5;0;2;2;0;0
663;0;0;0;0;1;0;2;4;0;4;1;3;2;7;5;0;0;0;7;6;0;0;5;2;5;0;2;2;6;7;1;2;4;7;7;5;1;4;7;6;3;2;5;5;6;3;2;1;7;7;2;1;3;3;7;3;1;5;3;5;0;0;0;4;2;1;3;4;7;5;2;1;3;5;6;0;0;2;0;2
664;3;2;5;5;6;5;1;5;4;6;2;5;6;6;2;7;2;5;5;3;4;1;6;5;5;6;2;5;3;4;6;3;6;4;1;7;2;2;5;3;3;1;2;7;6;3;4;7;5;2;5;2;7;5;2;6;2;7;4;3;4;2;6;2;5;5;1;0;7;1;5;2;6;4;3;3;5;3;5;6
665;2;2;0;0;1;5;1;2;1;2;0;2;0;1;2;2;2;3;0;0;4;0;1;0;1;4;1;5;4;5;0;1;0;6;3;0;0;1;1;0;4;2;1;2;1;5;2;4;6;3;1;4;4;6;5;1;3;4;3;1;3;6;3;4;4;2;6;5;5;2;2;6;4;5;4;0;5;6;5;5
666;1;0;1;0;1;0;0;0;0;0;0;3;0;1;1;0;3;2;2;3;2;2;5;1;3;1;6;6;3;4;0;7;2;1;2;4;3;5;3;3;1;5;0;5;4;1;6;3;1;6;0;7;2;1;3;1;6;3;0;2;0;1;1;1;3;0;0;0;2;1;0;0;0;0;0;0;0;3;0;2
667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;1;2;2;3;2;4;2;3;2;2;2;4;3;5;1;1;3;1;4;1;1;1;1;4;1;3;5;4;4;2;4;0;2;5;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
668;0;0;1;0;1;1;2;4;4;3;1;1;1;2;4;1;1;1;3;3;0;0;2;1;2;4;1;4;4;4;4;1;2;5;4;3;0;3;1;4;2;1;3;5;2;0;2;3;6;5;1;1;4;3;3;2;0;2;1;2;0;2;1;0;2;2;4;3;3;3;1;5;5;2;3;0;5;4;2;1
669;0;5;5;6;0;1;3;3;5;2;1;2;5;5;7;4;2;4;5;7;1;3;6;5;3;1;5;6;6;3;5;1;4;3;6;5;1;4;6;7;3;1;7;3;5;3;2;5;4;4;3;1;5;4;7;3;3;4;7;6;5;1;4;4;5;3;2;7;6;6;2;4;6;6;6;2;3;6;6;6
670;2;1;1;0;0;0;4;5;0;2;0;5;0;6;1;0;2;0;0;0;2;0;0;0;0;3;1;7;4;4;4;1;4;7;4;0;0;0;2;0;4;0;1;0;1;5;1;5;6;5;6;2;6;5;3;3;0;0;2;1;4;1;2;1;2;4;2;6;6;4;5;2;5;3;6;3;2;2;6;2
671;2;1;3;1;1;0;6;0;1;1;1;4;0;2;1;0;0;0;0;0;7;0;0;1;0;1;1;0;1;3;3;5;4;5;4;2;0;0;0;1;7;1;0;3;1;4;1;1;1;2;1;4;4;1;6;3;0;0;4;1;0;2;0;1;0;0;2;0;7;1;0;5;3;6;4;0;4;5;1;2
672;2;5;1;3;3;0;6;1;0;2;0;6;0;0;1;3;6;1;1;1;5;2;0;1;2;2;5;2;3;3;1;6;3;3;1;4;2;0;0;0;5;0;0;0;0;1;7;2;2;4;1;6;4;4;2;3;5;3;4;1;4;1;0;0;0;1;6;3;2;4;1;5;4;4;3;3;5;2;3;1
673;1;1;1;0;1;1;2;3;1;2;1;2;1;3;2;1;1;3;4;3;2;2;4;3;2;1;6;5;1;2;2;6;2;4;4;4;2;2;2;4;3;4;2;3;2;0;7;5;3;4;1;6;5;4;3;5;5;3;4;2;2;5;0;3;1;0;6;2;2;3;0;7;2;2;2;3;7;1;1;1
674;1;1;3;0;1;0;5;3;3;1;1;4;5;2;0;0;2;1;4;1;2;4;0;0;3;5;0;3;5;3;3;1;1;2;4;4;3;1;3;2;2;2;2;4;3;5;2;5;2;3;4;2;4;5;2;4;1;4;2;3;1;5;0;1;4;1;4;4;1;2;1;5;1;1;0;1;4;4;1;3
675;1;0;2;0;1;2;2;5;4;5;3;4;4;6;5;6;1;1;2;1;2;1;3;3;2;3;3;5;3;4;3;3;2;6;5;5;1;2;2;3;0;0;0;1;0;6;1;4;4;3;5;2;5;5;3;5;2;3;3;1;3;1;2;3;3;4;3;3;6;4;5;1;7;3;3;1;1;0;2;2
676;0;0;0;0;0;0;0;0;0;0;3;1;2;4;2;1;1;0;0;1;2;2;0;1;1;0;4;4;0;2;2;4;5;5;4;1;0;0;0;1;4;1;1;4;4;2;5;4;3;3;2;4;1;3;3;2;0;0;0;0;4;2;2;2;1;0;7;3;3;2;3;6;4;3;1;2;0;1;0;0
677;4;4;5;5;5;2;6;4;5;5;1;6;3;4;4;4;6;3;5;3;4;4;3;3;7;1;5;5;6;5;1;5;5;7;4;3;5;4;6;5;7;2;2;5;4;4;2;3;6;7;3;2;2;7;7;1;2;2;7;7;7;2;2;5;5;1;3;6;4;7;2;3;4;6;7;3;2;5;6;6
678;0;2;2;2;1;1;3;2;2;2;1;2;1;1;4;1;2;1;3;4;3;2;0;4;4;2;2;2;2;4;4;2;1;1;4;3;1;3;2;3;1;2;1;3;4;3;3;4;2;5;2;2;5;6;2;3;1;2;2;5;1;2;0;5;4;4;3;2;4;2;5;3;2;3;3;3;1;2;1;3
679;2;0;2;0;1;5;2;2;2;1;1;2;3;4;3;1;0;0;3;3;5;0;6;0;2;5;0;7;0;5;1;1;5;7;6;1;1;4;7;6;3;0;6;6;5;2;0;3;7;5;3;1;7;4;5;0;0;6;0;2;1;1;0;6;4;0;4;3;2;3;2;2;1;0;2;0;0;1;0;2
680;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;6;1;2;1;1;4;2;6;4;5;3;3;3;5;5;5;1;2;4;2;6;1;1;2;1;4;2;5;6;4;3;3;5;3;5;6;2;3;2;3;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0
681;0;0;0;0;0;1;4;1;6;3;3;5;4;6;4;2;3;4;7;7;0;3;3;1;3;1;3;5;7;6;3;2;5;6;6;2;1;6;6;6;2;2;7;5;6;3;4;4;6;6;4;5;6;5;4;2;3;5;7;5;3;3;5;5;7;2;5;5;3;6;2;4;6;4;6;3;3;3;6;7
682;2;4;6;4;5;3;2;7;4;5;4;2;5;6;4;3;3;5;6;3;3;3;5;5;5;5;1;5;6;5;5;1;5;6;4;4;1;5;6;6;3;1;6;3;4;4;0;3;5;2;5;2;5;5;4;4;2;5;5;7;4;0;1;1;2;0;0;1;0;0;3;0;4;1;2;2;2;5;5;6
683;3;3;6;6;5;4;2;6;4;4;4;3;5;6;4;5;3;6;7;4;5;3;5;7;4;4;2;5;5;4;4;1;4;5;5;5;2;5;6;6;3;3;6;6;5;5;1;4;6;4;4;2;7;6;5;4;2;5;6;5;6;1;6;6;4;3;4;5;5;2;5;1;7;5;5;4;2;5;5;7
684;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;3;1;2;0;4;2;0;3;0;0;1;0;3;0;0;0;1;3;0;0;2;1;7;4;2;2;0;7;4;5;2;0;4;0;0;1;1;0;0;3;0;1;2;1;5;1;0;1;3;2;1;0;0;0;0;0
685;1;3;3;5;5;1;3;3;2;4;0;3;1;3;3;0;2;1;1;1;0;7;2;3;3;0;6;3;4;5;0;4;3;5;6;0;6;4;3;5;1;5;4;4;5;0;5;3;3;5;0;4;4;4;6;1;5;4;4;5;1;6;3;5;5;0;6;3;4;4;1;5;4;5;6;1;5;6;5;5
686;1;0;1;1;1;0;2;4;0;3;1;2;2;4;4;0;0;0;1;3;3;4;5;3;6;3;1;5;5;6;2;2;6;3;5;5;3;4;3;4;1;4;5;3;6;2;2;3;6;6;3;1;4;1;6;5;3;5;4;5;0;0;0;1;2;0;2;0;5;2;1;3;4;0;2;0;1;2;0;2
687;0;2;1;1;1;0;4;1;1;3;0;5;2;7;5;0;5;2;3;3;1;5;1;4;2;0;6;1;4;1;0;6;2;3;1;1;3;1;3;1;6;2;5;3;5;5;3;5;7;3;4;3;6;4;4;5;1;4;5;2;6;0;5;1;6;5;2;1;4;6;4;2;6;3;4;5;1;4;5;6
688;0;0;0;0;0;1;0;4;0;2;2;1;3;3;4;0;0;0;1;1;0;0;0;0;0;0;1;3;1;2;4;3;5;4;4;6;0;3;3;3;0;0;0;0;0;0;0;0;0;1;3;1;2;2;2;5;1;5;1;2;0;0;0;0;0;0;0;0;1;1;0;1;4;1;1;0;0;2;0;0
689;0;3;3;4;1;1;4;4;3;2;0;6;1;2;1;0;5;3;2;0;3;4;5;4;3;2;4;6;5;4;1;5;6;4;5;2;3;5;6;4;2;2;6;4;5;1;2;5;5;4;3;4;6;5;5;1;5;7;5;5;2;6;4;4;5;1;5;5;3;6;1;5;6;5;6;3;6;2;5;6
690;3;4;3;6;5;2;4;5;7;4;2;5;6;4;5;1;4;5;6;5;1;4;6;4;6;2;4;5;5;6;2;2;2;7;7;3;3;3;6;7;3;2;5;4;7;3;3;5;6;6;4;2;3;5;6;2;4;5;6;6;1;5;5;4;6;2;2;5;6;7;2;3;6;5;6;3;3;5;6;6
691;4;5;1;3;3;4;3;6;2;4;5;3;3;4;5;0;5;1;2;1;7;1;2;2;4;4;2;6;5;4;5;3;4;6;3;7;0;3;3;4;5;5;3;3;1;6;2;4;5;4;6;2;6;3;4;6;5;4;3;3;6;1;3;2;4;3;2;4;7;4;5;1;5;2;6;2;1;2;2;3
692;1;3;0;0;0;0;6;0;0;1;2;6;3;1;0;1;4;1;3;1;3;3;3;3;1;0;7;1;2;1;0;6;3;3;1;1;6;3;0;1;1;4;1;0;0;0;7;1;2;1;0;7;2;0;1;1;7;0;0;0;1;6;0;0;1;0;6;0;2;1;0;6;1;4;1;1;5;1;3;1
693;0;0;0;0;1;0;2;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;2;1;3;2;5;4;1;3;1;1;2;1;2;1;1;0;2;0;0;6;1;0;1;0;7;3;3;2;0;5;0;1;1;0;0;0;0;0;0;0;0;0;0;2;4;0;2;2;1;2;0;1;2
694;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;4;0;1;5;0;5;1;4;1;0;0;0;0;0;1;2;1;1;5;2;2;1;3;5;2;6;3;4;3;1;1;0;1;1;5;2;6;5;1;5;1;3;5;0;4;3;3;4;0;4;3;1;2
695;2;2;6;4;6;3;2;5;4;6;1;4;1;5;6;2;2;3;5;7;7;1;5;3;4;3;2;5;3;7;5;3;3;6;5;7;1;4;5;3;7;1;4;3;5;4;2;3;5;5;4;2;6;3;5;6;2;5;4;5;3;3;4;6;5;1;2;5;5;6;2;4;6;2;6;2;3;7;5;5
696;0;0;1;1;1;3;1;4;6;6;3;0;2;3;2;0;0;1;3;3;3;1;6;3;7;3;1;2;6;6;0;0;0;6;7;0;1;2;2;6;1;2;3;7;7;0;0;1;7;5;1;1;4;6;5;2;1;4;1;7;1;1;0;7;6;3;2;5;5;7;3;1;7;4;5;0;0;1;0;0
